pokemonId,dexNumber,name,speciesName,identifier,formIdentifier,isDefaultForm,sprite,ocrAliases
10191,892,Urshifu-Rapid-Strike,Urshifu,urshifu-rapid-strike,urshifu-rapid-strike,False,10191.png,Urshifu | Urshifu Rapid Strike | Urshifu-Rapid-Strike | urshifu rapid strike | urshifu-rapid-strike
10192,893,Zarude-Dada,Zarude,zarude-dada,zarude-dada,False,10192.png,Zarude | Zarude Dada | Zarude-Dada | zarude dada | zarude-dada
10193,898,Calyrex-Ice,Calyrex,calyrex-ice,calyrex-ice,False,10193.png,Calyrex | Calyrex Ice | Calyrex-Ice | calyrex ice | calyrex-ice
10194,898,Calyrex-Shadow,Calyrex,calyrex-shadow,calyrex-shadow,False,10194.png,Calyrex | Calyrex Shadow | Calyrex-Shadow | calyrex shadow | calyrex-shadow
10195,3,Venusaur-Gmax,Venusaur,venusaur-gmax,venusaur-gmax,False,10195.png,Venusaur | Venusaur Gmax | Venusaur-Gmax | venusaur gmax | venusaur-gmax
10196,6,Charizard-Gmax,Charizard,charizard-gmax,charizard-gmax,False,10196.png,Charizard | Charizard Gmax | Charizard-Gmax | charizard gmax | charizard-gmax
10197,9,Blastoise-Gmax,Blastoise,blastoise-gmax,blastoise-gmax,False,10197.png,Blastoise | Blastoise Gmax | Blastoise-Gmax | blastoise gmax | blastoise-gmax
10198,12,Butterfree-Gmax,Butterfree,butterfree-gmax,butterfree-gmax,False,10198.png,Butterfree | Butterfree Gmax | Butterfree-Gmax | butterfree gmax | butterfree-gmax
10199,25,Pikachu-Gmax,Pikachu,pikachu-gmax,pikachu-gmax,False,10199.png,Pikachu | Pikachu Gmax | Pikachu-Gmax | pikachu gmax | pikachu-gmax
10200,52,Meowth-Gmax,Meowth,meowth-gmax,meowth-gmax,False,10200.png,Meowth | Meowth Gmax | Meowth-Gmax | meowth gmax | meowth-gmax
10201,68,Machamp-Gmax,Machamp,machamp-gmax,machamp-gmax,False,10201.png,Machamp | Machamp Gmax | Machamp-Gmax | machamp gmax | machamp-gmax
10202,94,Gengar-Gmax,Gengar,gengar-gmax,gengar-gmax,False,10202.png,Gengar | Gengar Gmax | Gengar-Gmax | gengar gmax | gengar-gmax
10203,99,Kingler-Gmax,Kingler,kingler-gmax,kingler-gmax,False,10203.png,Kingler | Kingler Gmax | Kingler-Gmax | kingler gmax | kingler-gmax
10204,131,Lapras-Gmax,Lapras,lapras-gmax,lapras-gmax,False,10204.png,Lapras | Lapras Gmax | Lapras-Gmax | lapras gmax | lapras-gmax
10205,133,Eevee-Gmax,Eevee,eevee-gmax,eevee-gmax,False,10205.png,Eevee | Eevee Gmax | Eevee-Gmax | eevee gmax | eevee-gmax
10206,143,Snorlax-Gmax,Snorlax,snorlax-gmax,snorlax-gmax,False,10206.png,Snorlax | Snorlax Gmax | Snorlax-Gmax | snorlax gmax | snorlax-gmax
10207,569,Garbodor-Gmax,Garbodor,garbodor-gmax,garbodor-gmax,False,10207.png,Garbodor | Garbodor Gmax | Garbodor-Gmax | garbodor gmax | garbodor-gmax
10208,809,Melmetal-Gmax,Melmetal,melmetal-gmax,melmetal-gmax,False,10208.png,Melmetal | Melmetal Gmax | Melmetal-Gmax | melmetal gmax | melmetal-gmax
10209,812,Rillaboom-Gmax,Rillaboom,rillaboom-gmax,rillaboom-gmax,False,10209.png,Rillaboom | Rillaboom Gmax | Rillaboom-Gmax | rillaboom gmax | rillaboom-gmax
10210,815,Cinderace-Gmax,Cinderace,cinderace-gmax,cinderace-gmax,False,10210.png,Cinderace | Cinderace Gmax | Cinderace-Gmax | cinderace gmax | cinderace-gmax
10211,818,Inteleon-Gmax,Inteleon,inteleon-gmax,inteleon-gmax,False,10211.png,Inteleon | Inteleon Gmax | Inteleon-Gmax | inteleon gmax | inteleon-gmax
10212,823,Corviknight-Gmax,Corviknight,corviknight-gmax,corviknight-gmax,False,10212.png,Corviknight | Corviknight Gmax | Corviknight-Gmax | corviknight gmax | corviknight-gmax
10213,826,Orbeetle-Gmax,Orbeetle,orbeetle-gmax,orbeetle-gmax,False,10213.png,Orbeetle | Orbeetle Gmax | Orbeetle-Gmax | orbeetle gmax | orbeetle-gmax
10214,834,Drednaw-Gmax,Drednaw,drednaw-gmax,drednaw-gmax,False,10214.png,Drednaw | Drednaw Gmax | Drednaw-Gmax | drednaw gmax | drednaw-gmax
10215,839,Coalossal-Gmax,Coalossal,coalossal-gmax,coalossal-gmax,False,10215.png,Coalossal | Coalossal Gmax | Coalossal-Gmax | coalossal gmax | coalossal-gmax
10216,841,Flapple-Gmax,Flapple,flapple-gmax,flapple-gmax,False,10216.png,Flapple | Flapple Gmax | Flapple-Gmax | flapple gmax | flapple-gmax
10217,842,Appletun-Gmax,Appletun,appletun-gmax,appletun-gmax,False,10217.png,Appletun | Appletun Gmax | Appletun-Gmax | appletun gmax | appletun-gmax
10218,844,Sandaconda-Gmax,Sandaconda,sandaconda-gmax,sandaconda-gmax,False,10218.png,Sandaconda | Sandaconda Gmax | Sandaconda-Gmax | sandaconda gmax | sandaconda-gmax
10219,849,Toxtricity-Amped-Gmax,Toxtricity,toxtricity-amped-gmax,toxtricity-amped-gmax,False,10219.png,Toxtricity | Toxtricity Amped Gmax | Toxtricity-Amped-Gmax | toxtricity amped gmax | toxtricity-amped-gmax
10220,851,Centiskorch-Gmax,Centiskorch,centiskorch-gmax,centiskorch-gmax,False,10220.png,Centiskorch | Centiskorch Gmax | Centiskorch-Gmax | centiskorch gmax | centiskorch-gmax
10221,858,Hatterene-Gmax,Hatterene,hatterene-gmax,hatterene-gmax,False,10221.png,Hatterene | Hatterene Gmax | Hatterene-Gmax | hatterene gmax | hatterene-gmax
10222,861,Grimmsnarl-Gmax,Grimmsnarl,grimmsnarl-gmax,grimmsnarl-gmax,False,10222.png,Grimmsnarl | Grimmsnarl Gmax | Grimmsnarl-Gmax | grimmsnarl gmax | grimmsnarl-gmax
10223,869,Alcremie-Gmax,Alcremie,alcremie-gmax,alcremie-gmax,False,10223.png,Alcremie | Alcremie Gmax | Alcremie-Gmax | alcremie gmax | alcremie-gmax
10224,879,Copperajah-Gmax,Copperajah,copperajah-gmax,copperajah-gmax,False,10224.png,Copperajah | Copperajah Gmax | Copperajah-Gmax | copperajah gmax | copperajah-gmax
10225,884,Duraludon-Gmax,Duraludon,duraludon-gmax,duraludon-gmax,False,10225.png,Duraludon | Duraludon Gmax | Duraludon-Gmax | duraludon gmax | duraludon-gmax
10226,892,Urshifu-Single-Strike-Gmax,Urshifu,urshifu-single-strike-gmax,urshifu-single-strike-gmax,False,10226.png,Urshifu | Urshifu Single Strike Gmax | Urshifu-Single-Strike-Gmax | urshifu single strike gmax | urshifu-single-strike-gmax
10227,892,Urshifu-Rapid-Strike-Gmax,Urshifu,urshifu-rapid-strike-gmax,urshifu-rapid-strike-gmax,False,10227.png,Urshifu | Urshifu Rapid Strike Gmax | Urshifu-Rapid-Strike-Gmax | urshifu rapid strike gmax | urshifu-rapid-strike-gmax
10228,849,Toxtricity-Low-Key-Gmax,Toxtricity,toxtricity-low-key-gmax,toxtricity-low-key-gmax,False,10228.png,Toxtricity | Toxtricity Low Key Gmax | Toxtricity-Low-Key-Gmax | toxtricity low key gmax | toxtricity-low-key-gmax
10229,58,Growlithe-Hisui,Growlithe,growlithe-Hisui,growlithe-Hisui,False,10229.png,Growlithe | Growlithe Hisui | Growlithe-Hisui | growlithe Hisui | growlithe-Hisui
10230,59,Arcanine-Hisui,Arcanine,arcanine-Hisui,arcanine-Hisui,False,10230.png,Arcanine | Arcanine Hisui | Arcanine-Hisui | arcanine Hisui | arcanine-Hisui
10231,100,Voltorb-Hisui,Voltorb,voltorb-Hisui,voltorb-Hisui,False,10231.png,Voltorb | Voltorb Hisui | Voltorb-Hisui | voltorb Hisui | voltorb-Hisui
10232,101,Electrode-Hisui,Electrode,electrode-Hisui,electrode-Hisui,False,10232.png,Electrode | Electrode Hisui | Electrode-Hisui | electrode Hisui | electrode-Hisui
10233,157,Typhlosion-Hisui,Typhlosion,typhlosion-Hisui,typhlosion-Hisui,False,10233.png,Typhlosion | Typhlosion Hisui | Typhlosion-Hisui | typhlosion Hisui | typhlosion-Hisui
10234,211,Qwilfish-Hisui,Qwilfish,qwilfish-Hisui,qwilfish-Hisui,False,10234.png,Qwilfish | Qwilfish Hisui | Qwilfish-Hisui | qwilfish Hisui | qwilfish-Hisui
10235,215,Sneasel-Hisui,Sneasel,sneasel-Hisui,sneasel-Hisui,False,10235.png,Sneasel | Sneasel Hisui | Sneasel-Hisui | sneasel Hisui | sneasel-Hisui
10237,549,Lilligant-Hisui,Lilligant,lilligant-Hisui,lilligant-Hisui,False,10237.png,Lilligant | Lilligant Hisui | Lilligant-Hisui | lilligant Hisui | lilligant-Hisui
10238,570,Zorua-Hisui,Zorua,zorua-Hisui,zorua-Hisui,False,10238.png,Zorua | Zorua Hisui | Zorua-Hisui | zorua Hisui | zorua-Hisui
10239,571,Zoroark-Hisui,Zoroark,zoroark-Hisui,zoroark-Hisui,False,10239.png,Zoroark | Zoroark Hisui | Zoroark-Hisui | zoroark Hisui | zoroark-Hisui
10240,628,Braviary-Hisui,Braviary,braviary-Hisui,braviary-Hisui,False,10240.png,Braviary | Braviary Hisui | Braviary-Hisui | braviary Hisui | braviary-Hisui
10241,705,Sliggoo-Hisui,Sliggoo,sliggoo-Hisui,sliggoo-Hisui,False,10241.png,Sliggoo | Sliggoo Hisui | Sliggoo-Hisui | sliggoo Hisui | sliggoo-Hisui
10242,706,Goodra-Hisui,Goodra,goodra-Hisui,goodra-Hisui,False,10242.png,Goodra | Goodra Hisui | Goodra-Hisui | goodra Hisui | goodra-Hisui
10243,713,Avalugg-Hisui,Avalugg,avalugg-Hisui,avalugg-Hisui,False,10243.png,Avalugg | Avalugg Hisui | Avalugg-Hisui | avalugg Hisui | avalugg-Hisui
10244,724,Decidueye-Hisui,Decidueye,decidueye-Hisui,decidueye-Hisui,False,10244.png,Decidueye | Decidueye Hisui | Decidueye-Hisui | decidueye Hisui | decidueye-Hisui
10245,483,Dialga-Origin,Dialga,dialga-origin,dialga-origin,False,10245.png,Dialga | Dialga Origin | Dialga-Origin | dialga origin | dialga-origin
10246,484,Palkia-Origin,Palkia,palkia-origin,palkia-origin,False,10246.png,Palkia | Palkia Origin | Palkia-Origin | palkia origin | palkia-origin
10247,550,Basculin-White-Striped,Basculin,basculin-white-striped,basculin-white-striped,False,10247.png,Basculin | Basculin White Striped | Basculin-White-Striped | basculin white striped | basculin-white-striped
10248,902,Basculegion-Female,Basculegion,basculegion-female,basculegion-female,False,10248.png,Basculegion | Basculegion Female | Basculegion-Female | basculegion female | basculegion-female
10249,905,Enamorus-Therian,Enamorus,enamorus-therian,enamorus-therian,False,10249.png,Enamorus | Enamorus Therian | Enamorus-Therian | enamorus therian | enamorus-therian
10250,128,Tauros-Paldea-Combat-Breed,Tauros,tauros-paldea-combat-breed,tauros-paldea-combat-breed,False,10250.png,Tauros | Tauros Paldea Combat Breed | Tauros-Paldea-Combat-Breed | tauros paldea combat breed | tauros-paldea-combat-breed
10251,128,Tauros-Paldea-Blaze-Breed,Tauros,tauros-paldea-blaze-breed,tauros-paldea-blaze-breed,False,10251.png,Tauros | Tauros Paldea Blaze Breed | Tauros-Paldea-Blaze-Breed | tauros paldea blaze breed | tauros-paldea-blaze-breed
10252,128,Tauros-Paldea-Aqua-Breed,Tauros,tauros-paldea-aqua-breed,tauros-paldea-aqua-breed,False,10252.png,Tauros | Tauros Paldea Aqua Breed | Tauros-Paldea-Aqua-Breed | tauros paldea aqua breed | tauros-paldea-aqua-breed
10253,194,Wooper-Paldea,Wooper,wooper-paldea,wooper-paldea,False,10253.png,Wooper | Wooper Paldea | Wooper-Paldea | wooper paldea | wooper-paldea
10254,916,Oinkologne-Female,Oinkologne,oinkologne-female,oinkologne-female,False,10254.png,Oinkologne | Oinkologne Female | Oinkologne-Female | oinkologne female | oinkologne-female
10255,982,Dudunsparce-Three-Segment,Dudunsparce,dudunsparce-three-segment,dudunsparce-three-segment,False,10255.png,Dudunsparce | Dudunsparce Three Segment | Dudunsparce-Three-Segment | dudunsparce three segment | dudunsparce-three-segment
10256,964,Palafin-Hero,Palafin,palafin-hero,palafin-hero,False,10256.png,Palafin | Palafin Hero | Palafin-Hero | palafin hero | palafin-hero
10257,925,Maushold-Family-Of-Three,Maushold,maushold-family-of-three,maushold-family-of-three,False,10257.png,Maushold | Maushold Family Of Three | Maushold-Family-Of-Three | maushold family of three | maushold-family-of-three
10258,978,Tatsugiri-Droopy,Tatsugiri,tatsugiri-droopy,tatsugiri-droopy,False,10258.png,Tatsugiri | Tatsugiri Droopy | Tatsugiri-Droopy | tatsugiri droopy | tatsugiri-droopy
10259,978,Tatsugiri-Stretchy,Tatsugiri,tatsugiri-stretchy,tatsugiri-stretchy,False,10259.png,Tatsugiri | Tatsugiri Stretchy | Tatsugiri-Stretchy | tatsugiri stretchy | tatsugiri-stretchy
10260,931,Squawkabilly-Blue-Plumage,Squawkabilly,squawkabilly-blue-plumage,squawkabilly-blue-plumage,False,10260.png,Squawkabilly | Squawkabilly Blue Plumage | Squawkabilly-Blue-Plumage | squawkabilly blue plumage | squawkabilly-blue-plumage
10261,931,Squawkabilly-Yellow-Plumage,Squawkabilly,squawkabilly-yellow-plumage,squawkabilly-yellow-plumage,False,10261.png,Squawkabilly | Squawkabilly Yellow Plumage | Squawkabilly-Yellow-Plumage | squawkabilly yellow plumage | squawkabilly-yellow-plumage
10262,931,Squawkabilly-White-Plumage,Squawkabilly,squawkabilly-white-plumage,squawkabilly-white-plumage,False,10262.png,Squawkabilly | Squawkabilly White Plumage | Squawkabilly-White-Plumage | squawkabilly white plumage | squawkabilly-white-plumage
10263,999,Gimmighoul-Roaming,Gimmighoul,gimmighoul-roaming,gimmighoul-roaming,False,10263.png,Gimmighoul | Gimmighoul Roaming | Gimmighoul-Roaming | gimmighoul roaming | gimmighoul-roaming
10272,901,Ursaluna-Bloodmoon,Ursaluna,ursaluna-bloodmoon,ursaluna-bloodmoon,False,10272.png,Ursaluna | Ursaluna Bloodmoon | Ursaluna-Bloodmoon | ursaluna bloodmoon | ursaluna-bloodmoon
10273,1017,Ogerpon-Wellspring-Mask,Ogerpon,ogerpon-wellspring-mask,ogerpon-wellspring-mask,False,10273.png,Ogerpon | Ogerpon Wellspring Mask | Ogerpon-Wellspring-Mask | ogerpon wellspring mask | ogerpon-wellspring-mask
10274,1017,Ogerpon-Hearthflame-Mask,Ogerpon,ogerpon-hearthflame-mask,ogerpon-hearthflame-mask,False,10274.png,Ogerpon | Ogerpon Hearthflame Mask | Ogerpon-Hearthflame-Mask | ogerpon hearthflame mask | ogerpon-hearthflame-mask
10275,1017,Ogerpon-Cornerstone-Mask,Ogerpon,ogerpon-cornerstone-mask,ogerpon-cornerstone-mask,False,10275.png,Ogerpon | Ogerpon Cornerstone Mask | Ogerpon-Cornerstone-Mask | ogerpon cornerstone mask | ogerpon-cornerstone-mask
10276,1024,Terapagos-Terastal,Terapagos,terapagos-terastal,terapagos-terastal,False,10276.png,Terapagos | Terapagos Terastal | Terapagos-Terastal | terapagos terastal | terapagos-terastal
10277,1024,Terapagos-Stellar,Terapagos,terapagos-stellar,terapagos-stellar,False,10277.png,Terapagos | Terapagos Stellar | Terapagos-Stellar | terapagos stellar | terapagos-stellar
10278,36,Clefable-Mega,Clefable,clefable-mega,clefable-mega,False,10278.png,Clefable | Clefable Mega | Clefable-Mega | clefable mega | clefable-mega
10279,71,Victreebel-Mega,Victreebel,victreebel-mega,victreebel-mega,False,10279.png,Victreebel | Victreebel Mega | Victreebel-Mega | victreebel mega | victreebel-mega
10280,121,Starmie-Mega,Starmie,starmie-mega,starmie-mega,False,10280.png,Starmie | Starmie Mega | Starmie-Mega | starmie mega | starmie-mega
10281,149,Dragonite-Mega,Dragonite,dragonite-mega,dragonite-mega,False,10281.png,Dragonite | Dragonite Mega | Dragonite-Mega | dragonite mega | dragonite-mega
10282,154,Meganium-Mega,Meganium,meganium-mega,meganium-mega,False,10282.png,Meganium | Meganium Mega | Meganium-Mega | meganium mega | meganium-mega
10283,160,Feraligatr-Mega,Feraligatr,feraligatr-mega,feraligatr-mega,False,10283.png,Feraligatr | Feraligatr Mega | Feraligatr-Mega | feraligatr mega | feraligatr-mega
10284,227,Skarmory-Mega,Skarmory,skarmory-mega,skarmory-mega,False,10284.png,Skarmory | Skarmory Mega | Skarmory-Mega | skarmory mega | skarmory-mega
10285,478,Froslass-Mega,Froslass,froslass-mega,froslass-mega,False,10285.png,Froslass | Froslass Mega | Froslass-Mega | froslass mega | froslass-mega
10286,500,Emboar-Mega,Emboar,emboar-mega,emboar-mega,False,10286.png,Emboar | Emboar Mega | Emboar-Mega | emboar mega | emboar-mega
10287,530,Excadrill-Mega,Excadrill,excadrill-mega,excadrill-mega,False,10287.png,Excadrill | Excadrill Mega | Excadrill-Mega | excadrill mega | excadrill-mega
10288,545,Scolipede-Mega,Scolipede,scolipede-mega,scolipede-mega,False,10288.png,Scolipede | Scolipede Mega | Scolipede-Mega | scolipede mega | scolipede-mega
10289,560,Scrafty-Mega,Scrafty,scrafty-mega,scrafty-mega,False,10289.png,Scrafty | Scrafty Mega | Scrafty-Mega | scrafty mega | scrafty-mega
10290,604,Eelektross-Mega,Eelektross,eelektross-mega,eelektross-mega,False,10290.png,Eelektross | Eelektross Mega | Eelektross-Mega | eelektross mega | eelektross-mega
10291,609,Chandelure-Mega,Chandelure,chandelure-mega,chandelure-mega,False,10291.png,Chandelure | Chandelure Mega | Chandelure-Mega | chandelure mega | chandelure-mega
10292,652,Chesnaught-Mega,Chesnaught,chesnaught-mega,chesnaught-mega,False,10292.png,Chesnaught | Chesnaught Mega | Chesnaught-Mega | chesnaught mega | chesnaught-mega
10293,655,Delphox-Mega,Delphox,delphox-mega,delphox-mega,False,10293.png,Delphox | Delphox Mega | Delphox-Mega | delphox mega | delphox-mega
10294,658,Greninja-Mega,Greninja,greninja-mega,greninja-mega,False,10294.png,Greninja | Greninja Mega | Greninja-Mega | greninja mega | greninja-mega
10295,668,Pyroar-Mega,Pyroar,pyroar-mega,pyroar-mega,False,10295.png,Pyroar | Pyroar Mega | Pyroar-Mega | pyroar mega | pyroar-mega
10296,670,Floette-Mega,Floette,floette-mega,floette-mega,False,10296.png,Floette | Floette Mega | Floette-Mega | floette mega | floette-mega
10297,687,Malamar-Mega,Malamar,malamar-mega,malamar-mega,False,10297.png,Malamar | Malamar Mega | Malamar-Mega | malamar mega | malamar-mega
10298,689,Barbaracle-Mega,Barbaracle,barbaracle-mega,barbaracle-mega,False,10298.png,Barbaracle | Barbaracle Mega | Barbaracle-Mega | barbaracle mega | barbaracle-mega
10299,691,Dragalge-Mega,Dragalge,dragalge-mega,dragalge-mega,False,10299.png,Dragalge | Dragalge Mega | Dragalge-Mega | dragalge mega | dragalge-mega
10300,701,Hawlucha-Mega,Hawlucha,hawlucha-mega,hawlucha-mega,False,10300.png,Hawlucha | Hawlucha Mega | Hawlucha-Mega | hawlucha mega | hawlucha-mega
10302,780,Drampa-Mega,Drampa,drampa-mega,drampa-mega,False,10302.png,Drampa | Drampa Mega | Drampa-Mega | drampa mega | drampa-mega
10303,870,Falinks-Mega,Falinks,falinks-mega,falinks-mega,False,10303.png,Falinks | Falinks Mega | Falinks-Mega | falinks mega | falinks-mega
10304,26,Raichu-Mega-X,Raichu,raichu-mega-x,raichu-mega-x,False,10304.png,Raichu | Raichu Mega X | Raichu-Mega-X | raichu mega x | raichu-mega-x
10305,26,Raichu-Mega-Y,Raichu,raichu-mega-y,raichu-mega-y,False,10305.png,Raichu | Raichu Mega Y | Raichu-Mega-Y | raichu mega y | raichu-mega-y
10306,358,Chimecho-Mega,Chimecho,chimecho-mega,chimecho-mega,False,10306.png,Chimecho | Chimecho Mega | Chimecho-Mega | chimecho mega | chimecho-mega
10307,359,Absol-Mega-Z,Absol,absol-mega-z,absol-mega-z,False,10307.png,Absol | Absol Mega Z | Absol-Mega-Z | absol mega z | absol-mega-z
10308,398,Staraptor-Mega,Staraptor,staraptor-mega,staraptor-mega,False,10308.png,Staraptor | Staraptor Mega | Staraptor-Mega | staraptor mega | staraptor-mega
10309,445,Garchomp-Mega-Z,Garchomp,garchomp-mega-z,garchomp-mega-z,False,10309.png,Garchomp | Garchomp Mega Z | Garchomp-Mega-Z | garchomp mega z | garchomp-mega-z
10310,448,Lucario-Mega-Z,Lucario,lucario-mega-z,lucario-mega-z,False,10310.png,Lucario | Lucario Mega Z | Lucario-Mega-Z | lucario mega z | lucario-mega-z
10311,485,Heatran-Mega,Heatran,heatran-mega,heatran-mega,False,10311.png,Heatran | Heatran Mega | Heatran-Mega | heatran mega | heatran-mega
10312,491,Darkrai-Mega,Darkrai,darkrai-mega,darkrai-mega,False,10312.png,Darkrai | Darkrai Mega | Darkrai-Mega | darkrai mega | darkrai-mega
10313,623,Golurk-Mega,Golurk,golurk-mega,golurk-mega,False,10313.png,Golurk | Golurk Mega | Golurk-Mega | golurk mega | golurk-mega
10314,678,Meowstic-Male-Mega,Meowstic,meowstic-male-mega,meowstic-male-mega,False,10314.png,Meowstic | Meowstic Male Mega | Meowstic-Male-Mega | meowstic male mega | meowstic-male-mega
10315,740,Crabominable-Mega,Crabominable,crabominable-mega,crabominable-mega,False,10315.png,Crabominable | Crabominable Mega | Crabominable-Mega | crabominable mega | crabominable-mega
10316,768,Golisopod-Mega,Golisopod,golisopod-mega,golisopod-mega,False,10316.png,Golisopod | Golisopod Mega | Golisopod-Mega | golisopod mega | golisopod-mega
10317,801,Magearna-Mega,Magearna,magearna-mega,magearna-mega,False,10317.png,Magearna | Magearna Mega | Magearna-Mega | magearna mega | magearna-mega
10318,801,Magearna-Original-Mega,Magearna,magearna-original-mega,magearna-original-mega,False,10318.png,Magearna | Magearna Original Mega | Magearna-Original-Mega | magearna original mega | magearna-original-mega
10319,807,Zeraora-Mega,Zeraora,zeraora-mega,zeraora-mega,False,10319.png,Zeraora | Zeraora Mega | Zeraora-Mega | zeraora mega | zeraora-mega
10320,952,Scovillain-Mega,Scovillain,scovillain-mega,scovillain-mega,False,10320.png,Scovillain | Scovillain Mega | Scovillain-Mega | scovillain mega | scovillain-mega
10321,970,Glimmora-Mega,Glimmora,glimmora-mega,glimmora-mega,False,10321.png,Glimmora | Glimmora Mega | Glimmora-Mega | glimmora mega | glimmora-mega
10322,978,Tatsugiri-Curly-Mega,Tatsugiri,tatsugiri-curly-mega,tatsugiri-curly-mega,False,10322.png,Tatsugiri | Tatsugiri Curly Mega | Tatsugiri-Curly-Mega | tatsugiri curly mega | tatsugiri-curly-mega
10323,978,Tatsugiri-Droopy-Mega,Tatsugiri,tatsugiri-droopy-mega,tatsugiri-droopy-mega,False,10323.png,Tatsugiri | Tatsugiri Droopy Mega | Tatsugiri-Droopy-Mega | tatsugiri droopy mega | tatsugiri-droopy-mega
10324,978,Tatsugiri-Stretchy-Mega,Tatsugiri,tatsugiri-stretchy-mega,tatsugiri-stretchy-mega,False,10324.png,Tatsugiri | Tatsugiri Stretchy Mega | Tatsugiri-Stretchy-Mega | tatsugiri stretchy mega | tatsugiri-stretchy-mega
10325,998,Baxcalibur-Mega,Baxcalibur,baxcalibur-mega,baxcalibur-mega,False,10325.png,Baxcalibur | Baxcalibur Mega | Baxcalibur-Mega | baxcalibur mega | baxcalibur-mega
10326,678,Meowstic-Female-Mega,Meowstic,meowstic-female-mega,meowstic-female-mega,False,10326.png,Meowstic | Meowstic Female Mega | Meowstic-Female-Mega | meowstic female mega | meowstic-female-mega
